obs # ,,video,camera,year,month,day,start time,time,focal bat,bat infected,behavior (letter),comment,
1 to x,scorer,file path on hard drive,"channel number (e.g. ""2"" for CH02)",year of video,month of video,day of video,AKA focal hour,00:30-60:00 (s),Bat ID (see bat key),T/F,see behavior key in project plan key,e.g don't know if self or social grooming,
3,Michael A,na,na,2019,7,20,19,0130,clwd,F,na,,
4,Michael A,na,na,2019,7,20,19,0200,clwd,F,na,,
5,Michael A,na,na,2019,7,20,19,0230,clwd,F,na,,
6,Michael A,na,na,2019,7,20,19,0300,clwd,F,na,,
7,Michael A,na,na,2019,7,20,19,0330,clwd,F,na,,
8,Michael A,na,na,2019,7,20,19,0400,clwd,F,na,,
9,Michael A,na,na,2019,7,20,19,0430,clwd,F,na,,
10,Michael A,na,na,2019,7,20,19,0500,clwd,F,na,,
11,Michael A,na,na,2019,7,20,19,0530,clwd,F,na,,
12,Michael A,na,na,2019,7,20,19,0600,clwd,F,na,,
13,Michael A,na,na,2019,7,20,19,0630,clwd,F,na,,
14,Michael A,na,na,2019,7,20,19,0700,clwd,F,na,,
15,Michael A,na,na,2019,7,20,19,0730,clwd,F,na,,
16,Michael A,na,na,2019,7,20,19,0800,clwd,F,na,,
17,Michael A,na,na,2019,7,20,19,0830,clwd,F,na,,
18,Michael A,na,na,2019,7,20,19,0900,clwd,F,na,,
19,Michael A,na,na,2019,7,20,19,0930,clwd,F,na,,
20,Michael A,na,na,2019,7,20,19,1000,clwd,F,na,,
21,Michael A,na,na,2019,7,20,19,1030,clwd,F,na,,
22,Michael A,na,na,2019,7,20,19,1100,clwd,F,na,,
23,Michael A,na,na,2019,7,20,19,1130,clwd,F,na,,
24,Michael A,na,na,2019,7,20,19,1200,clwd,F,na,,
25,Michael A,na,na,2019,7,20,19,1230,clwd,F,na,,
26,Michael A,na,na,2019,7,20,19,1300,clwd,F,na,,
27,Michael A,na,na,2019,7,20,19,1330,clwd,F,na,,
28,Michael A,na,na,2019,7,20,19,1400,clwd,F,na,,
29,Michael A,na,na,2019,7,20,19,1430,clwd,F,na,,
30,Michael A,na,na,2019,7,20,19,1500,clwd,F,na,,
31,Michael A,na,na,2019,7,20,19,1530,clwd,F,na,,
32,Michael A,na,na,2019,7,20,19,1600,clwd,F,na,,
33,Michael A,na,na,2019,7,20,19,1630,clwd,F,na,,
34,Michael A,na,na,2019,7,20,19,1700,clwd,F,na,,
35,Michael A,na,na,2019,7,20,19,1730,clwd,F,na,,
36,Michael A,na,na,2019,7,20,19,1800,clwd,F,na,,
37,Michael A,na,na,2019,7,20,19,1830,clwd,F,na,,
38,Michael A,na,na,2019,7,20,19,1900,clwd,F,na,,
39,Michael A,na,na,2019,7,20,19,1930,clwd,F,na,,
40,Michael A,na,na,2019,7,20,19,2000,clwd,F,na,,
41,Michael A,na,na,2019,7,20,19,2030,clwd,F,na,,
42,Michael A,na,na,2019,7,20,19,2100,clwd,F,na,,
43,Michael A,na,na,2019,7,20,19,2130,clwd,F,na,,
44,Michael A,na,na,2019,7,20,19,2200,clwd,F,na,,
45,Michael A,na,na,2019,7,20,19,2230,clwd,F,na,,
46,Michael A,na,na,2019,7,20,19,2300,clwd,F,na,,
47,Michael A,na,na,2019,7,20,19,2330,clwd,F,na,,
48,Michael A,na,na,2019,7,20,19,2400,clwd,F,na,,
49,Michael A,na,na,2019,7,20,19,2430,clwd,F,na,,
50,Michael A,na,na,2019,7,20,19,2500,clwd,F,na,,
51,Michael A,na,na,2019,7,20,19,2530,clwd,F,na,,
52,Michael A,na,na,2019,7,20,19,2600,clwd,F,na,,
53,Michael A,na,na,2019,7,20,19,2630,clwd,F,na,,
54,Michael A,na,na,2019,7,20,19,2700,clwd,F,na,,
55,Michael A,na,na,2019,7,20,19,2730,clwd,F,na,,
56,Michael A,na,na,2019,7,20,19,2800,clwd,F,na,,
57,Michael A,na,na,2019,7,20,19,2830,clwd,F,na,,
58,Michael A,na,na,2019,7,20,19,2900,clwd,F,na,,
59,Michael A,na,na,2019,7,20,19,2930,clwd,F,na,,
60,Michael A,na,na,2019,7,20,19,3000,clwd,F,na,,
61,Michael A,na,na,2019,7,20,19,3030,clwd,F,na,,
62,Michael A,na,na,2019,7,20,19,3100,clwd,F,na,,
63,Michael A,na,na,2019,7,20,19,3130,clwd,F,na,,
64,Michael A,na,na,2019,7,20,19,3200,clwd,F,na,,
65,Michael A,na,na,2019,7,20,19,3230,clwd,F,na,,
66,Michael A,na,na,2019,7,20,19,3300,clwd,F,na,,
67,Michael A,na,na,2019,7,20,19,3330,clwd,F,na,,
68,Michael A,na,na,2019,7,20,19,3400,clwd,F,na,,
69,Michael A,na,na,2019,7,20,19,3430,clwd,F,na,,
70,Michael A,na,na,2019,7,20,19,3500,clwd,F,na,,
71,Michael A,na,na,2019,7,20,19,3530,clwd,F,na,,
72,Michael A,na,na,2019,7,20,19,3600,clwd,F,na,,
73,Michael A,na,na,2019,7,20,19,3630,clwd,F,na,,
74,Michael A,na,na,2019,7,20,19,3700,clwd,F,na,,
75,Michael A,na,na,2019,7,20,19,3730,clwd,F,na,,
76,Michael A,na,na,2019,7,20,19,3800,clwd,F,na,,
77,Michael A,na,na,2019,7,20,19,3830,clwd,F,na,,
78,Michael A,na,na,2019,7,20,19,3900,clwd,F,na,,
79,Michael A,na,na,2019,7,20,19,3930,clwd,F,na,,
80,Michael A,na,na,2019,7,20,19,4000,clwd,F,na,,
81,Michael A,na,na,2019,7,20,19,4030,clwd,F,na,,
82,Michael A,na,na,2019,7,20,19,4100,clwd,F,na,,
83,Michael A,na,na,2019,7,20,19,4130,clwd,F,na,,
84,Michael A,na,na,2019,7,20,19,4200,clwd,F,na,,
85,Michael A,na,na,2019,7,20,19,4230,clwd,F,na,,
86,Michael A,na,na,2019,7,20,19,4300,clwd,F,na,,
87,Michael A,na,na,2019,7,20,19,4330,clwd,F,na,,
88,Michael A,na,na,2019,7,20,19,4400,clwd,F,na,,
89,Michael A,na,na,2019,7,20,19,4430,clwd,F,na,,
90,Michael A,na,na,2019,7,20,19,4500,clwd,F,na,,
91,Michael A,na,na,2019,7,20,19,4530,clwd,F,na,,
92,Michael A,na,na,2019,7,20,19,4600,clwd,F,na,,
93,Michael A,na,na,2019,7,20,19,4630,clwd,F,na,,
94,Michael A,na,na,2019,7,20,19,4700,clwd,F,na,,
95,Michael A,na,na,2019,7,20,19,4730,clwd,F,na,,
96,Michael A,na,na,2019,7,20,19,4800,clwd,F,na,,
97,Michael A,na,na,2019,7,20,19,4830,clwd,F,na,,
98,Michael A,na,na,2019,7,20,19,4900,clwd,F,na,,
99,Michael A,na,na,2019,7,20,19,4930,clwd,F,na,,
100,Michael A,na,na,2019,7,20,19,5000,clwd,F,na,,
101,Michael A,na,na,2019,7,20,19,5030,clwd,F,na,,
102,Michael A,na,na,2019,7,20,19,5100,clwd,F,na,,
103,Michael A,na,na,2019,7,20,19,5130,clwd,F,na,,
104,Michael A,na,na,2019,7,20,19,5200,clwd,F,na,,
105,Michael A,na,na,2019,7,20,19,5230,clwd,F,na,,
106,Michael A,na,na,2019,7,20,19,5300,clwd,F,na,,
107,Michael A,na,na,2019,7,20,19,5330,clwd,F,na,,
108,Michael A,na,na,2019,7,20,19,5400,clwd,F,na,,
109,Michael A,na,na,2019,7,20,19,5430,clwd,F,na,,
110,Michael A,na,na,2019,7,20,19,5500,clwd,F,na,,
111,Michael A,na,na,2019,7,20,19,5530,clwd,F,na,,
112,Michael A,na,na,2019,7,20,19,5600,clwd,F,na,,
113,Michael A,na,na,2019,7,20,19,5630,clwd,F,na,,
114,Michael A,na,na,2019,7,20,19,5700,clwd,F,na,,
115,Michael A,na,na,2019,7,20,19,5730,clwd,F,na,,
116,Michael A,na,na,2019,7,20,19,5800,clwd,F,na,,
117,Michael A,na,na,2019,7,20,19,5830,clwd,F,na,,
118,Michael A,na,na,2019,7,20,19,5900,clwd,F,na,,
119,Michael A,na,na,2019,7,20,19,5930,clwd,F,na,,
120,Michael A,na,na,2019,7,20,19,6000,clwd,F,na,,
1,Michael A,CH02_2019-07-14_18_59_59__19_07_55.mp4,2,2019,7,14,19,0030,bdlx,F,g,,
2,Michael A,CH02_2019-07-14_18_59_59__19_07_55.mp4,2,2019,7,14,19,0100,bdlx,F,g,,
3,Michael A,CH02_2019-07-14_18_59_59__19_07_55.mp4,2,2019,7,14,19,0130,bdlx,F,g,,
4,Michael A,CH02_2019-07-14_18_59_59__19_07_55.mp4,2,2019,7,14,19,0200,bdlx,F,g,,
5,Michael A,CH02_2019-07-14_18_59_59__19_07_55.mp4,2,2019,7,14,19,0230,bdlx,F,m,,
6,Michael A,CH02_2019-07-14_18_59_59__19_07_55.mp4,2,2019,7,14,19,0300,bdlx,F,sg,,
7,Michael A,CH02_2019-07-14_18_59_59__19_07_55.mp4,2,2019,7,14,19,0330,bdlx,F,sg,,
8,Michael A,CH02_2019-07-14_18_59_59__19_07_55.mp4,2,2019,7,14,19,0400,bdlx,F,sg,,
9,Michael A,CH02_2019-07-14_18_59_59__19_07_55.mp4,2,2019,7,14,19,0430,bdlx,F,sg,,
10,Michael A,CH02_2019-07-14_18_59_59__19_07_55.mp4,2,2019,7,14,19,0500,bdlx,F,sg,,
11,Michael A,CH02_2019-07-14_18_59_59__19_07_55.mp4,2,2019,7,14,19,0530,bdlx,F,sg,,
12,Michael A,CH02_2019-07-14_18_59_59__19_07_55.mp4,2,2019,7,14,19,0600,bdlx,F,sg,,
13,Michael A,CH02_2019-07-14_18_59_59__19_07_55.mp4,2,2019,7,14,19,0630,bdlx,F,sg,,
14,Michael A,CH02_2019-07-14_18_59_59__19_07_55.mp4,2,2019,7,14,19,0700,bdlx,F,g,,
15,Michael A,CH02_2019-07-14_18_59_59__19_07_55.mp4,2,2019,7,14,19,0730,bdlx,F,g,,
16,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,0800,bdlx,F,g,,
17,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,0830,bdlx,F,g,,
18,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,0900,bdlx,F,g,,
19,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,0930,bdlx,F,g,,
20,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,1000,bdlx,F,g,,
21,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,1030,bdlx,F,g,,
22,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,1100,bdlx,F,g,,
23,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,1130,bdlx,F,g,,
24,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,1200,bdlx,F,g,,
25,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,1230,bdlx,F,g,,
26,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,1300,bdlx,F,g,,
27,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,1330,bdlx,F,g,,
28,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,1400,bdlx,F,g,,
29,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,1430,bdlx,F,g,,
30,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,1500,bdlx,F,g,,
31,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,1530,bdlx,F,g,,
32,Michael A,CH02_2019-07-14_19_07_55__19_16_18.mp4,2,2019,7,14,19,1600,bdlx,F,g,,
33,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,1630,bdlx,F,g,,
34,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,1700,bdlx,F,g,,
35,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,1730,bdlx,F,g,,
36,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,1800,bdlx,F,g,,
37,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,1830,bdlx,F,g,,
38,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,1900,bdlx,F,g,,
39,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,1930,bdlx,F,g,,
40,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,2000,bdlx,F,g,,
41,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,2030,bdlx,F,g,,
42,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,2100,bdlx,F,g,,
43,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,2130,bdlx,F,g,,
44,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,2200,bdlx,F,g,,
45,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,2230,bdlx,F,g,,
46,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,2300,bdlx,F,g,,
47,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,2330,bdlx,F,g,,
48,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,2400,bdlx,F,g,,
49,Michael A,CH02_2019-07-14_19_16_18__19_24_40.mp4,2,2019,7,14,19,2430,bdlx,F,g,,
50,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,2500,bdlx,F,g,,
51,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,2530,bdlx,F,m,someone in cage,
52,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,2600,bdlx,F,m,,
53,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,2630,bdlx,F,m,,
54,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,2700,bdlx,F,m,,
55,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,2730,bdlx,F,m,,
56,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,2800,bdlx,F,m,,
57,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,2830,bdlx,F,m,,
58,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,2900,bdlx,F,m,,
59,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,2930,bdlx,F,m,someone in cage,
60,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,3000,bdlx,F,m,,
61,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,3030,bdlx,F,m,,
62,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,3100,bdlx,F,m,,
63,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,3130,bdlx,F,m,,
64,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,3200,bdlx,F,m,,
65,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,3230,bdlx,F,m,,
66,Michael A,CH02_2019-07-14_19_24_40__19_33_02.mp4,2,2019,7,14,19,3300,bdlx,F,m,,
67,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,3330,bdlx,F,m,,
68,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,3400,bdlx,F,m,,
69,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,3430,bdlx,F,m,,
70,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,3500,bdlx,F,g,,
71,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,3530,bdlx,F,g,,
72,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,3600,bdlx,F,m,,
73,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,3630,bdlx,F,m,,
74,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,3700,bdlx,F,m,,
75,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,3730,bdlx,F,m,,
76,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,3800,bdlx,F,m,,
77,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,3830,bdlx,F,m,,
78,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,3900,bdlx,F,r,,
79,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,3930,bdlx,F,m,,
80,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,4000,bdlx,F,r,,
81,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,4030,bdlx,F,r,,
82,Michael A,CH02_2019-07-14_19_33_02__19_41_25.mp4,2,2019,7,14,19,4100,bdlx,F,r,,
83,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4130,bdlx,F,r,,
84,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4200,bdlx,F,r,,
85,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4230,bdlx,F,m,someone in cage,
86,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4300,bdlx,F,m,,
87,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4330,bdlx,F,m,,
88,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4400,bdlx,F,m,,
89,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4430,bdlx,F,m,,
90,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4500,bdlx,F,m,,
91,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4530,bdlx,F,m,,
92,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4600,bdlx,F,m,,
93,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4630,bdlx,F,g,,
94,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4700,bdlx,F,g,,
95,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4730,bdlx,F,m,,
96,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4800,bdlx,F,m,,
97,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4830,bdlx,F,m,,
98,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4900,bdlx,F,m,,
99,Michael A,CH02_2019-07-14_19_41_25__19_49_47.mp4,2,2019,7,14,19,4930,bdlx,F,m,,
100,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5000,bdlx,F,g,,
101,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5030,bdlx,F,m,bat off to the side till 6000,
102,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5100,bdlx,F,m,,
103,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5130,bdlx,F,m,,
104,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5200,bdlx,F,m,,
105,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5230,bdlx,F,m,,
106,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5300,bdlx,F,m,,
107,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5330,bdlx,F,m,,
108,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5400,bdlx,F,m,,
109,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5430,bdlx,F,m,,
110,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5500,bdlx,F,m,,
111,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5530,bdlx,F,m,,
112,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5600,bdlx,F,m,,
113,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5630,bdlx,F,m,,
114,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5700,bdlx,F,m,,
115,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5730,bdlx,F,m,,
116,Michael A,CH02_2019-07-14_19_49_47__19_58_09.mp4,2,2019,7,14,19,5800,bdlx,F,m,,
117,Michael A,CH02_2019-07-14_19_58_09__20_06_31.mp4,2,2019,7,14,19,5830,bdlx,F,m,,
118,Michael A,CH02_2019-07-14_19_58_09__20_06_31.mp4,2,2019,7,14,19,5900,bdlx,F,m,,
119,Michael A,CH02_2019-07-14_19_58_09__20_06_31.mp4,2,2019,7,14,19,5930,bdlx,F,m,,
120,Michael A,CH02_2019-07-14_19_58_09__20_06_31.mp4,2,2019,7,14,19,6000,bdlx,F,m,,
1,Michael A,CH02_2019-07-15_18_59_59__19_03_43.mp4,2,2019,7,15,19,0030,bdlx,F,g,,
2,Michael A,CH02_2019-07-15_18_59_59__19_03_43.mp4,2,2019,7,15,19,0100,bdlx,F,g,,
3,Michael A,CH02_2019-07-15_18_59_59__19_03_43.mp4,2,2019,7,15,19,0130,bdlx,F,g,,
4,Michael A,CH02_2019-07-15_18_59_59__19_03_43.mp4,2,2019,7,15,19,0200,bdlx,F,g,,
5,Michael A,CH02_2019-07-15_18_59_59__19_03_43.mp4,2,2019,7,15,19,0230,bdlx,F,sg,,
6,Michael A,CH02_2019-07-15_18_59_59__19_03_43.mp4,2,2019,7,15,19,0300,bdlx,F,g,,
7,Michael A,CH02_2019-07-15_18_59_59__19_03_43.mp4,2,2019,7,15,19,0330,bdlx,F,g,,
8,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0400,bdlx,F,g,,
9,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0430,bdlx,F,g,,
10,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0500,bdlx,F,g,,
11,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0530,bdlx,F,g,,
12,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0600,bdlx,F,g,,
13,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0630,bdlx,F,sg,,
14,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0700,bdlx,F,sg,,
15,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0730,bdlx,F,sg,,
16,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0800,bdlx,F,sg,,
17,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0830,bdlx,F,m,,
18,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0900,bdlx,F,g,,
19,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,0930,bdlx,F,g,,
20,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,1000,bdlx,F,sg,,
21,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,1030,bdlx,F,g,,
22,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,1100,bdlx,F,g,,
23,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,1130,bdlx,F,g,,
24,Michael A,CH02_2019-07-15_19_03_43__19_12_06.mp4,2,2019,7,15,19,1200,bdlx,F,g,,
25,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1230,bdlx,F,g,,
26,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1300,bdlx,F,g,,
27,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1330,bdlx,F,g,,
28,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1400,bdlx,F,g,,
29,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1430,bdlx,F,g,,
30,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1500,bdlx,F,g,,
31,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1530,bdlx,F,g,,
32,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1600,bdlx,F,g,,
33,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1630,bdlx,F,g,,
34,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1700,bdlx,F,g,,
35,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1730,bdlx,F,g,,
36,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1800,bdlx,F,g,,
37,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1830,bdlx,F,g,,
38,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1900,bdlx,F,g,,
39,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,1930,bdlx,F,m,someone in cage,
40,Michael A,CH02_2019-07-15_19_12_06__19_20_28.mp4,2,2019,7,15,19,2000,bdlx,F,m,,
41,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2030,bdlx,F,g,,
42,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2100,bdlx,F,g,,
43,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2130,bdlx,F,g,,
44,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2200,bdlx,F,g,,
45,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2230,bdlx,F,g,,
46,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2300,bdlx,F,m,someone in cage,
47,Michael A,CH02_2019-07-15_19_20_28__19_28_50.mp4,2,2019,7,15,19,2330,bdlx,F,m,,
